id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit
9815942,2431552.0,9600.0,9600.0,9600.0, 36 months, 11.99%,318.82,B,B3,Mortgage Loan Officer,3 years,RENT,60000.0,Not Verified,Dec-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=9815942,  Borrower added on 12/12/13 > I am requesting this loan to payoff high interest credit card debt<br>,credit_card,Consolidation,850xx,AZ,9.46,0.0,Jun-2005,670.0,674.0,0.0,,,9.0,0.0,13158.0,80.2%,13.0,w,0.0,0.0,11466.79,11466.79,9600.0,1866.79,0.0,0.0,0.0,Aug-2016,1878.42,,Nov-2016,684.0,680.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,14890.0,,,,,,,,,,,,16400.0,,,,3.0,1654.0,2618.0,77.4,0.0,0.0,83.0,102.0,10.0,10.0,0.0,16.0,,10.0,,0.0,5.0,8.0,5.0,7.0,3.0,8.0,10.0,8.0,9.0,0.0,0.0,0.0,1.0,100.0,60.0,0.0,0.0,20032.0,14890.0,11600.0,3632.0
4777206,6049487.0,10000.0,10000.0,10000.0, 36 months,  8.90%,317.54,A,A5,Butterflyworld,9 years,MORTGAGE,52000.0,Not Verified,May-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=4777206,,debt_consolidation,Debt consolidation,333xx,FL,12.43,0.0,Aug-1996,740.0,744.0,2.0,,115.0,22.0,1.0,326.0,0.7%,42.0,w,0.0,0.0,10542.0429052,10542.04,10000.0,542.04,0.0,0.0,0.0,Jan-2014,8319.26,,Dec-2016,624.0,620.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,179009.0,,,,,,,,,,,,45900.0,,,,9.0,8524.0,35471.0,0.1,0.0,0.0,133.0,203.0,3.0,3.0,1.0,3.0,,4.0,,0.0,1.0,2.0,14.0,25.0,10.0,19.0,30.0,2.0,22.0,0.0,0.0,0.0,4.0,100.0,0.0,1.0,0.0,232860.0,17776.0,35500.0,16902.0
3300857,4073678.0,9000.0,9000.0,9000.0, 36 months, 12.12%,299.45,B,B3,Montgomery County Health Department,7 years,MORTGAGE,40000.0,Verified,Feb-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=3300857,,debt_consolidation,Debt Consolidation ,207xx,MD,25.84,1.0,Mar-2001,670.0,674.0,0.0,10.0,,8.0,0.0,19009.0,87.6%,22.0,w,0.0,0.0,10666.9243824,10666.92,9000.0,1666.92,0.0,0.0,0.0,May-2015,2881.22,,Dec-2016,684.0,680.0,0.0,26.0,1.0,INDIVIDUAL,,,,0.0,0.0,272231.0,,,,,,,,,,,,21700.0,,,,0.0,38890.0,2142.0,88.4,0.0,0.0,97.0,145.0,49.0,31.0,5.0,117.0,,23.0,,1.0,3.0,5.0,3.0,6.0,4.0,6.0,11.0,5.0,8.0,0.0,0.0,0.0,0.0,90.0,66.7,0.0,0.0,283509.0,19772.0,18500.0,10000.0
2077054,2429368.0,24175.0,24175.0,24125.0, 60 months, 20.49%,647.1,E,E1,Trane,5 years,MORTGAGE,80000.0,Verified,Nov-2012,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=2077054,  Borrower added on 11/14/12 > I  looking to consolidate my bad revolving debt and getting budget balanced. My payment history and income speak volumes. Invest with confidence!<br><br>  Borrower added on 11/15/12 > I'm looking to use this money to consolidate my bad revolving debt and get my monthly budget balanced. My payment history and income speak volumes. Invest with confidence!<br>,debt_consolidation,Debt Consolidation,554xx,MN,29.13,0.0,Oct-2002,690.0,694.0,3.0,,,15.0,0.0,37054.0,73.4%,34.0,f,0.0,0.0,34303.3000972,34232.35,24175.0,10128.3,0.0,0.0,0.0,Apr-2015,16204.37,,Apr-2015,699.0,695.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,342486.0,,,,,,,,,,,,50500.0,,,,6.0,22832.0,8223.0,38.2,0.0,0.0,123.0,97.0,7.0,7.0,2.0,20.0,,0.0,,0.0,3.0,6.0,4.0,8.0,15.0,9.0,17.0,6.0,15.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,370685.0,95605.0,13300.0,66381.0
5649547,7031974.0,15250.0,15250.0,15250.0, 60 months, 16.29%,373.21,C,C4,davis transfer inc,10+ years,MORTGAGE,40750.0,Verified,Jun-2013,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=5649547,  Borrower added on 06/02/13 > debt consolidation<br><br> Borrower added on 06/02/13 > need to consolidate debt<br>,debt_consolidation,debt consolidation,305xx,GA,24.41,0.0,Dec-1995,685.0,689.0,1.0,43.0,,14.0,0.0,14223.0,67.4%,18.0,f,0.0,0.0,9260.69,9260.69,3152.62,3189.15,0.0,2918.92,524.901599998,Nov-2014,373.21,,Oct-2016,504.0,500.0,0.0,,1.0,INDIVIDUAL,,,,0.0,83.0,64854.0,,,,,,,,,,,,21100.0,,,,4.0,4632.0,1470.0,85.0,0.0,0.0,119.0,213.0,4.0,4.0,2.0,11.0,,4.0,,0.0,5.0,9.0,5.0,6.0,4.0,11.0,12.0,9.0,14.0,0.0,0.0,0.0,2.0,94.0,80.0,0.0,0.0,155903.0,24323.0,9800.0,12003.0
1321365,1566434.0,12000.0,12000.0,12000.0, 36 months, 14.65%,413.94,C,C2,Froedtert health,5 years,MORTGAGE,50000.0,Not Verified,Jun-2012,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1321365,,debt_consolidation,Debt Consolidation Loan,532xx,WI,14.11,1.0,Jul-2001,680.0,684.0,3.0,19.0,26.0,15.0,1.0,4769.0,61.9%,44.0,f,0.0,0.0,13534.3909592,13534.39,12000.0,1534.39,0.0,0.0,0.0,Jun-2013,8987.41,,Jun-2014,714.0,710.0,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,11.0,,1731.0,73.4,0.0,0.0,,,,,1.0,6.0,,5.0,19.0,,,,,,,,,,,,,,,,66.7,0.0,0.0,,20564.0,6500.0,
5504947,6877112.0,12250.0,12250.0,12250.0, 60 months, 15.80%,296.6,C,C3,Inpatient Medical Services,10+ years,MORTGAGE,35000.0,Verified,Jun-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=5504947,,debt_consolidation,Debt Consolidation,443xx,OH,20.43,0.0,Sep-1993,660.0,664.0,0.0,,105.0,11.0,1.0,22132.0,84.5%,17.0,f,0.0,0.0,15971.0299903,15971.03,12250.0,3721.03,0.0,0.0,0.0,Sep-2015,8262.18,,Dec-2016,709.0,705.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,32553.0,,,,,,,,,,,,26200.0,,,,2.0,3255.0,2684.0,89.0,0.0,0.0,98.0,240.0,22.0,12.0,0.0,40.0,,12.0,,0.0,6.0,7.0,7.0,11.0,2.0,10.0,15.0,7.0,11.0,0.0,0.0,0.0,1.0,100.0,85.7,1.0,0.0,39719.0,32553.0,24400.0,13519.0
4524843,5787020.0,8000.0,8000.0,8000.0, 36 months, 18.75%,292.24,D,D3,Fifth third bank,2 years,RENT,33000.0,Not Verified,Apr-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=4524843,,credit_card,Credit card payoffs,405xx,KY,22.36,0.0,Jan-2004,690.0,694.0,1.0,,,11.0,0.0,7966.0,91.6%,28.0,w,0.0,0.0,10520.5420073,10520.54,8000.0,2520.54,0.0,0.0,0.0,May-2016,292.14,,Aug-2016,774.0,770.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,34919.0,,,,,,,,,,,,8700.0,,,,1.0,3492.0,0.0,103.5,0.0,0.0,113.0,112.0,18.0,18.0,0.0,29.0,,4.0,,0.0,2.0,6.0,3.0,5.0,17.0,7.0,11.0,6.0,11.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,41728.0,34919.0,1200.0,33028.0
7074799,8736939.0,4000.0,4000.0,4000.0, 36 months, 10.64%,130.28,B,B2,,n/a,MORTGAGE,59868.0,Verified,Sep-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=7074799,  Borrower added on 08/29/13 > To repair my driveway and walkway in the front of my home.<br>,home_improvement,Home improvement,206xx,MD,19.86,0.0,Nov-1987,700.0,704.0,0.0,,,9.0,0.0,17558.0,85.6%,24.0,f,0.0,0.0,4688.96,4688.96,4000.0,688.96,0.0,0.0,0.0,Aug-2016,259.44,,Aug-2016,704.0,700.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,408269.0,,,,,,,,,,,,20500.0,,,,1.0,45363.0,1264.0,89.7,0.0,0.0,133.0,314.0,35.0,11.0,5.0,40.0,,13.0,,0.0,5.0,7.0,5.0,11.0,5.0,7.0,13.0,7.0,9.0,0.0,0.0,0.0,1.0,100.0,80.0,0.0,0.0,418103.0,30786.0,12300.0,0.0
1480056,1738574.0,17600.0,17600.0,17600.0, 36 months, 14.33%,604.36,C,C1,Multi Diagnostic Services,10+ years,RENT,55000.0,Not Verified,Aug-2012,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1480056,  Borrower added on 08/16/12 > Just moved into a new home and need to do some renovation after a recent flood due to a problem with the drainage system on our block.<br>,home_improvement,A new start,113xx,NY,24.55,0.0,Dec-1996,700.0,704.0,1.0,31.0,,21.0,0.0,23689.0,40.8%,33.0,f,0.0,0.0,21756.559352,21756.56,17600.0,4156.56,0.0,0.0,0.0,Sep-2015,620.57,,Aug-2015,739.0,735.0,0.0,59.0,1.0,INDIVIDUAL,,,,0.0,0.0,61761.0,,,,,,,,,,,,58000.0,,,,8.0,2941.0,16134.0,53.4,0.0,0.0,122.0,191.0,2.0,2.0,0.0,2.0,,4.0,,3.0,9.0,12.0,13.0,20.0,7.0,19.0,26.0,12.0,21.0,0.0,0.0,0.0,4.0,84.0,23.1,0.0,0.0,119201.0,61761.0,34600.0,61201.0
1331469,1576476.0,20000.0,20000.0,20000.0, 60 months, 12.12%,446.11,B,B3,Rite Aid,10+ years,MORTGAGE,109032.0,Verified,Jun-2012,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=1331469,"  Borrower added on 06/01/12 > The bulk of the loan will be used to fund a construction project my condo association has voted into action, while the remainder will be used to consolidate my few remaining small loans into a single monthly payment. I'm also selling my condo, so I hope to pay this loan off with that profit.<br><br> Borrower added on 06/02/12 > There are two purposes for the loan; the first is to pay for a home renovation project my condo association is requiring me to contribute $7400 towards, and the second is to pay off my remaining credit card debt and my one smaller student loan.<br>",debt_consolidation,My Personal Loan,019xx,MA,13.63,0.0,Sep-2001,765.0,769.0,0.0,,,22.0,0.0,7005.0,24.2%,38.0,f,0.0,0.0,24637.0497654,24637.05,20000.0,4637.05,0.0,0.0,0.0,Oct-2014,12602.69,,Jul-2016,704.0,700.0,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,,1.0,,20395.0,25.6,0.0,0.0,,,,,1.0,43.0,,11.0,,,,,6.0,,,,,,22.0,,,,,,0.0,0.0,0.0,,131523.0,27400.0,
6319420,7850811.0,6000.0,6000.0,6000.0, 36 months, 13.68%,204.14,C,C1,MCLENNAN COUNTY,10+ years,RENT,38000.0,Not Verified,Aug-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=6319420,,debt_consolidation,CONSOLIDATION,766xx,TX,4.36,0.0,Oct-2000,675.0,679.0,1.0,,93.0,6.0,1.0,3652.0,64.1%,9.0,f,0.0,0.0,6714.68686859,6714.69,6000.0,714.69,0.0,0.0,0.0,Aug-2014,4469.48,,Dec-2016,759.0,755.0,0.0,,1.0,INDIVIDUAL,,,,0.0,100.0,3652.0,,,,,,,,,,,,5700.0,,,,2.0,609.0,1734.0,65.3,0.0,0.0,155.0,79.0,8.0,8.0,0.0,8.0,,4.0,,0.0,4.0,6.0,4.0,6.0,1.0,6.0,8.0,6.0,6.0,0.0,0.0,0.0,1.0,100.0,75.0,1.0,0.0,5700.0,3652.0,5000.0,0.0
5647697,7030001.0,25000.0,25000.0,24950.0, 60 months, 17.77%,631.72,D,D1,"Ferris, Busscher & Zwiers, PC",10+ years,MORTGAGE,69000.0,Verified,Jun-2013,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=5647697,,debt_consolidation,Consolidate,494xx,MI,23.79,0.0,Apr-1989,740.0,744.0,0.0,,,9.0,0.0,13992.0,82.3%,16.0,f,9919.48,9899.63,26526.8,26473.76,15080.52,11446.28,0.0,0.0,0.0,Dec-2016,631.72,Jan-2017,Dec-2016,719.0,715.0,0.0,,1.0,INDIVIDUAL,,,,0.0,68.0,168487.0,,,,,,,,,,,,17000.0,,,,1.0,18721.0,0.0,100.6,0.0,0.0,144.0,294.0,37.0,20.0,2.0,37.0,,20.0,,0.0,2.0,4.0,2.0,3.0,5.0,5.0,9.0,4.0,9.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,221460.0,47926.0,10000.0,60460.0
2285347,2707549.0,21600.0,21600.0,21600.0, 60 months, 18.75%,557.35,D,D3,BORELL ELECTRIC,10+ years,MORTGAGE,54000.0,Verified,Dec-2012,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=2285347,  Borrower added on 11/27/12 > PAY OFF CREDIT CARDS<br>,debt_consolidation,PAY OFF CREDIT CARDS,336xx,FL,20.62,2.0,Sep-1997,695.0,699.0,1.0,5.0,,13.0,0.0,16890.0,28.2%,24.0,f,6057.07,6057.07,26749.44,26749.44,15542.93,11206.51,0.0,0.0,0.0,Dec-2016,557.35,Jan-2017,Dec-2016,644.0,640.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,163825.0,,,,,,,,,,,,59900.0,,,,2.0,12602.0,34972.0,24.6,0.0,0.0,143.0,185.0,11.0,11.0,2.0,26.0,5.0,4.0,5.0,0.0,5.0,8.0,6.0,9.0,6.0,10.0,16.0,8.0,13.0,0.0,0.0,0.0,1.0,91.0,0.0,0.0,0.0,238664.0,30068.0,46400.0,23964.0
3626175,4578416.0,25000.0,25000.0,25000.0, 60 months, 14.33%,586.0,C,C1,Aramark Uniform Services,10+ years,MORTGAGE,66000.0,Verified,Mar-2013,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=3626175,,debt_consolidation,Debt Consolidation,660xx,KS,17.18,0.0,Sep-2000,725.0,729.0,0.0,,,8.0,0.0,37942.0,39.5%,22.0,f,8005.38,8005.38,26366.59,26366.59,16994.62,9371.97,0.0,0.0,0.0,Dec-2016,586.0,Jan-2017,Dec-2016,764.0,760.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,200455.0,,,,,,,,,,,,71500.0,,,,1.0,25057.0,27339.0,45.6,0.0,0.0,123.0,152.0,76.0,18.0,4.0,76.0,,19.0,,0.0,5.0,6.0,5.0,6.0,9.0,6.0,9.0,6.0,8.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,249976.0,38436.0,63900.0,5059.0
7564571,9246722.0,6000.0,6000.0,6000.0, 36 months, 15.61%,209.79,C,C3,Programmer Analyst,10+ years,RENT,51011.0,Not Verified,Oct-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=7564571,,credit_card,Credit Payoff,641xx,MO,22.11,0.0,May-2001,690.0,694.0,0.0,32.0,,10.0,0.0,4075.0,83.2%,24.0,w,0.0,0.0,6509.58,6509.58,6000.0,509.58,0.0,0.0,0.0,May-2014,5250.84,,May-2014,714.0,710.0,0.0,81.0,1.0,INDIVIDUAL,,,,0.0,0.0,69675.0,,,,,,,,,,,,4900.0,,,,2.0,7742.0,659.0,84.7,0.0,0.0,151.0,107.0,22.0,14.0,0.0,22.0,,14.0,,0.0,3.0,4.0,3.0,4.0,17.0,5.0,7.0,4.0,10.0,0.0,0.0,0.0,0.0,85.0,66.7,0.0,0.0,82660.0,69675.0,4300.0,77760.0
8614670,10386811.0,3500.0,3500.0,3500.0, 36 months, 16.20%,123.4,C,C4,,n/a,MORTGAGE,40000.0,Verified,Nov-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=8614670,  Borrower added on 10/31/13 > will pay all my credit cards<br>,debt_consolidation,Debt consolidation,890xx,NV,31.71,4.0,Dec-1988,690.0,694.0,3.0,3.0,,9.0,0.0,3925.0,23.2%,29.0,f,0.0,0.0,4505.24,4505.24,3500.0,990.24,15.0000000016,0.0,0.0,Oct-2016,186.24,,Oct-2016,674.0,670.0,0.0,,1.0,INDIVIDUAL,,,,0.0,2000.0,9774.0,,,,,,,,,,,,16900.0,,,,5.0,1086.0,2458.0,48.8,0.0,0.0,158.0,298.0,13.0,10.0,1.0,27.0,3.0,0.0,3.0,0.0,1.0,5.0,3.0,11.0,6.0,8.0,22.0,5.0,9.0,0.0,0.0,0.0,1.0,82.8,33.3,0.0,0.0,42381.0,9774.0,4800.0,25481.0
2286081,2708329.0,35000.0,35000.0,34975.0, 36 months, 15.80%,1227.05,C,C3,Boeing,10+ years,MORTGAGE,92000.0,Verified,Dec-2012,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=2286081,,debt_consolidation,Debt consolidation,983xx,WA,19.7,5.0,Apr-1986,675.0,679.0,1.0,6.0,,8.0,0.0,27419.0,79%,28.0,f,0.0,0.0,44173.4818066,44141.93,35000.0,9173.48,0.0,0.0,0.0,Dec-2015,1226.73,,Dec-2016,694.0,690.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,315167.0,,,,,,,,,,,,34700.0,,,,2.0,39396.0,1581.0,85.9,0.0,0.0,96.0,324.0,31.0,20.0,3.0,163.0,6.0,2.0,6.0,0.0,1.0,4.0,1.0,7.0,7.0,4.0,18.0,4.0,8.0,0.0,0.0,0.0,0.0,78.0,100.0,0.0,0.0,350146.0,53940.0,11200.0,35446.0
9058237,10870160.0,8000.0,8000.0,8000.0, 36 months,  9.67%,256.9,B,B1,Goverment Affairs Coordinator,1 year,RENT,62000.0,Not Verified,Dec-2013,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=9058237,,debt_consolidation,Debt consolidation,223xx,VA,14.4,0.0,Sep-1997,680.0,684.0,0.0,,,9.0,0.0,9502.0,46.1%,29.0,w,0.0,0.0,3339.7,3339.7,2626.23,713.47,0.0,0.0,0.0,Jan-2015,256.9,,Dec-2016,634.0,630.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,30693.0,,,,,,,,,,,,20600.0,,,,3.0,3837.0,7798.0,54.9,0.0,0.0,194.0,186.0,8.0,8.0,0.0,8.0,,,,0.0,4.0,4.0,5.0,10.0,10.0,8.0,19.0,4.0,9.0,0.0,0.0,0.0,1.0,100.0,20.0,0.0,0.0,47969.0,30693.0,17300.0,27369.0
3184971,3917718.0,19000.0,19000.0,19000.0, 36 months, 13.11%,641.2,B,B4,County of Orange Social Services Agency,10+ years,RENT,58270.0,Not Verified,Jan-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=3184971,  Borrower added on 01/15/13 > To pay off several credit cards and save on interest fees.<br>,debt_consolidation,Credit Card payoffs,928xx,CA,15.98,0.0,Nov-2001,705.0,709.0,3.0,,,8.0,0.0,19033.0,57.4%,32.0,w,0.0,0.0,19801.67,19801.67,19000.0,801.67,0.0,0.0,0.0,May-2013,17878.07,,Jul-2016,774.0,770.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,33278.0,,,,,,,,,,,,33178.0,,,,5.0,5546.0,7023.0,71.7,0.0,0.0,129.0,136.0,11.0,5.0,0.0,30.0,,6.0,,0.0,2.0,3.0,3.0,17.0,8.0,7.0,24.0,3.0,8.0,0.0,0.0,0.0,4.0,100.0,33.3,0.0,0.0,48283.0,33278.0,24778.0,15105.0
5616569,6998804.0,20400.0,20400.0,20400.0, 36 months, 11.14%,669.23,B,B2,KPMG LLP,4 years,RENT,70000.0,Verified,Jun-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=5616569,,debt_consolidation,Getting off the credit card treadmill!,212xx,MD,20.91,0.0,Sep-2005,715.0,719.0,0.0,,,7.0,0.0,10946.0,59.2%,27.0,w,0.0,0.0,23708.7448239,23708.74,20400.0,3308.74,0.0,0.0,0.0,Jul-2015,7647.22,,Dec-2016,704.0,700.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,41105.0,,,,,,,,,,,,18500.0,,,,2.0,5872.0,3665.0,70.0,0.0,0.0,90.0,94.0,4.0,4.0,0.0,31.0,,15.0,,0.0,3.0,4.0,3.0,14.0,5.0,5.0,22.0,4.0,7.0,0.0,0.0,0.0,1.0,100.0,66.7,0.0,0.0,59049.0,41105.0,12200.0,40549.0
7694646,9396793.0,16225.0,16225.0,16225.0, 60 months, 21.00%,438.95,E,E1,B&B,10+ years,MORTGAGE,61000.0,Source Verified,Oct-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=7694646,,debt_consolidation,In over my head,616xx,IL,29.63,0.0,Dec-1996,705.0,709.0,0.0,,,11.0,0.0,31587.0,81.2%,20.0,w,0.0,0.0,23889.0,23889.0,16225.0,7664.0,0.0,0.0,0.0,Jul-2016,9842.6,,Dec-2016,634.0,630.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,160693.0,,,,,,,,,,,,38900.0,,,,4.0,17855.0,0.0,102.5,0.0,0.0,72.0,205.0,19.0,11.0,4.0,59.0,,21.0,,0.0,2.0,6.0,3.0,3.0,4.0,8.0,12.0,6.0,11.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,177699.0,43074.0,17000.0,18145.0
3369294,4222126.0,10000.0,10000.0,10000.0, 36 months, 12.12%,332.72,B,B3,Rheumatic Disease Associates,2 years,RENT,58000.0,Verified,Feb-2013,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=3369294,,debt_consolidation,Consolidation,189xx,PA,19.92,3.0,Apr-1995,710.0,714.0,3.0,9.0,,20.0,0.0,13122.0,21.8%,37.0,f,0.0,0.0,3345.52,3345.52,1505.69,656.59,0.0,1183.24,11.8284,Oct-2013,167.14,,Oct-2016,594.0,590.0,0.0,18.0,1.0,INDIVIDUAL,,,,0.0,0.0,309517.0,,,,,,,,,,,,60100.0,,,,12.0,18207.0,31178.0,29.1,0.0,0.0,124.0,217.0,3.0,3.0,4.0,4.0,11.0,1.0,9.0,1.0,5.0,7.0,6.0,12.0,5.0,17.0,27.0,7.0,20.0,0.0,0.0,1.0,5.0,91.0,16.7,0.0,0.0,380889.0,38727.0,44000.0,37289.0
6637918,8220029.0,20000.0,20000.0,20000.0, 36 months, 12.35%,667.64,B,B4,4over4,10+ years,RENT,50000.0,Verified,Aug-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=6637918,,debt_consolidation,Debt consolidation,111xx,NY,26.4,0.0,Feb-2005,695.0,699.0,0.0,,,6.0,0.0,27891.0,85.6%,9.0,f,0.0,0.0,24034.8014981,24034.8,20000.0,4034.8,0.0,0.0,0.0,Aug-2016,667.4,,Dec-2016,564.0,560.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,34260.0,,,,,,,,,,,,32600.0,,,,1.0,5710.0,903.0,96.3,0.0,0.0,50.0,103.0,25.0,14.0,0.0,62.0,,14.0,,0.0,3.0,4.0,3.0,4.0,2.0,5.0,7.0,4.0,6.0,0.0,0.0,0.0,0.0,100.0,66.7,0.0,0.0,43022.0,34260.0,24400.0,10422.0
3372339,4225488.0,6000.0,6000.0,6000.0, 36 months, 18.49%,218.4,D,D2,Norplas Industries Inc.,2 years,RENT,35000.0,Not Verified,Mar-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=3372339,"  Borrower added on 02/25/13 > To eliminate old debts that are all payable in the middle of the month.  This loan, by my calculations will save me around $75 to $120 a month; which will aid me in acheiving a goal of paying off all of my debt responsability by the end of 2013.<br>",debt_consolidation,Operation Freedom,436xx,OH,12.21,0.0,Sep-2001,675.0,679.0,1.0,,,7.0,0.0,7238.0,86.2%,13.0,w,0.0,0.0,7859.16479954,7859.16,6000.0,1859.16,0.0,0.0,0.0,Feb-2016,433.56,,Feb-2016,674.0,670.0,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,11912.0,,,,,,,,,,,,8400.0,,,,5.0,1702.0,1162.0,86.2,0.0,0.0,122.0,139.0,5.0,5.0,0.0,5.0,,1.0,,0.0,6.0,6.0,6.0,8.0,4.0,6.0,9.0,6.0,7.0,0.0,0.0,0.0,3.0,100.0,66.7,0.0,0.0,14191.0,11912.0,8400.0,5791.0
7092116,8753680.0,24000.0,24000.0,24000.0, 60 months, 25.28%,708.38,F,F5,US Air Force,10+ years,RENT,71194.0,Verified,Sep-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=7092116,"  Borrower added on 09/07/13 > The funds will be used to pay off all of the credit card debt I currently have.  The loan payment will save me over two hundred dollars monthly, allowing me to put more money towards savings and retirement.<br>",debt_consolidation,Debt Consolidation,891xx,NV,32.62,1.0,Sep-1997,670.0,674.0,2.0,13.0,,7.0,0.0,14914.0,89.3%,27.0,f,0.0,0.0,35875.2600012,35875.26,24000.0,11875.26,0.0,0.0,0.0,Dec-2015,17457.38,,Dec-2016,699.0,695.0,0.0,13.0,1.0,INDIVIDUAL,,,,0.0,0.0,61314.0,,,,,,,,,,,,16700.0,,,,3.0,8759.0,606.0,92.4,0.0,0.0,133.0,195.0,6.0,4.0,1.0,6.0,,4.0,,1.0,4.0,5.0,4.0,12.0,7.0,5.0,19.0,5.0,7.0,0.0,0.0,1.0,3.0,96.0,75.0,0.0,0.0,77717.0,61314.0,8000.0,61017.0
